age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,housemaid,married,primary,no,4331,no,no,cellular,18,nov,796,1,-1,0,unknown,no
47,technician,single,tertiary,no,1157,yes,no,cellular,21,may,205,2,339,1,failure,no
48,blue-collar,married,primary,no,5271,no,no,cellular,12,aug,617,4,91,7,success,yes
34,management,married,tertiary,no,4124,yes,no,cellular,19,oct,339,7,182,5,other,no
38,blue-collar,single,primary,no,632,yes,no,cellular,11,may,900,5,338,10,other,no
42,management,divorced,tertiary,no,1352,yes,no,cellular,10,sep,530,2,112,1,success,yes
36,blue-collar,married,primary,no,529,yes,yes,cellular,29,apr,88,3,-1,0,unknown,no
30,entrepreneur,single,tertiary,no,156,no,no,cellular,15,jun,1237,17,-1,0,unknown,no
42,management,single,tertiary,no,8292,yes,no,unknown,18,jun,127,7,-1,2,other,no
42,management,married,secondary,no,2446,yes,no,unknown,10,may,544,1,361,0,unknown,no
27,technician,married,tertiary,no,1784,no,no,cellular,3,feb,288,5,-1,0,unknown,no
51,unemployed,single,secondary,no,614,yes,no,cellular,28,jul,119,4,-1,0,unknown,no
41,blue-collar,married,secondary,no,-252,yes,no,cellular,28,jul,226,3,-1,0,unknown,no
52,entrepreneur,married,tertiary,no,5943,yes,no,unknown,22,may,714,6,-1,0,unknown,no
41,technician,married,tertiary,no,1346,no,no,cellular,6,aug,100,1,-1,0,unknown,no
46,technician,single,secondary,no,460,yes,no,unknown,26,may,78,3,-1,0,unknown,no
32,technician,single,tertiary,no,16,yes,no,cellular,15,aug,250,6,-1,0,unknown,no
27,blue-collar,single,secondary,no,-13,yes,no,unknown,4,may,185,2,-1,0,unknown,no
30,student,single,unknown,no,-202,no,no,unknown,5,jun,210,1,0,0,unknown,yes
29,blue-collar,single,tertiary,no,2819,yes,no,cellular,8,mar,638,1,357,3,other,yes
65,housemaid,married,primary,no,1053,no,no,telephone,12,feb,1057,3,-1,0,unknown,yes
33,technician,divorced,secondary,no,1344,yes,no,cellular,20,nov,133,2,-1,0,unknown,no
57,technician,divorced,secondary,no,-186,no,no,cellular,26,aug,515,3,-1,0,unknown,no
35,technician,single,secondary,no,178,yes,no,cellular,16,aug,89,6,-1,0,unknown,no
56,management,married,tertiary,no,145,no,no,cellular,19,aug,318,6,-1,0,unknown,no
46,management,single,tertiary,yes,1716,no,no,cellular,12,may,139,6,-1,3,failure,yes
42,housemaid,married,unknown,no,-201,yes,no,unknown,8,jun,112,8,-1,0,unknown,no
20,unemployed,single,secondary,no,389,no,no,cellular,4,feb,117,1,-1,0,unknown,yes
39,technician,married,secondary,no,1403,no,no,cellular,27,aug,228,2,-1,0,unknown,no
60,retired,married,primary,no,742,no,no,unknown,5,jun,534,4,-1,0,unknown,no
44,blue-collar,married,primary,no,702,yes,no,cellular,8,jul,301,1,268,1,other,no
29,admin.,single,tertiary,no,305,no,no,cellular,25,apr,143,3,-1,0,unknown,no
33,services,married,secondary,no,2765,yes,no,cellular,18,nov,529,1,177,2,failure,no
46,technician,divorced,tertiary,no,508,yes,yes,cellular,5,feb,61,6,-1,0,unknown,no
59,technician,married,secondary,no,1342,no,no,cellular,3,feb,2385,1,-1,0,unknown,yes
34,services,single,secondary,no,529,yes,no,cellular,8,may,166,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,99,yes,no,unknown,27,may,609,2,-1,0,unknown,no
44,services,divorced,secondary,no,636,yes,no,cellular,26,may,439,1,-1,0,unknown,no
40,management,married,tertiary,no,60,no,no,cellular,20,nov,557,6,168,2,success,no
36,unemployed,divorced,secondary,no,151,yes,no,cellular,30,feb,190,1,-1,0,unknown,no
37,admin.,single,secondary,no,329,yes,no,unknown,8,may,326,3,-1,0,unknown,no
28,admin.,single,secondary,no,614,yes,no,cellular,27,may,85,28,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,262,yes,no,cellular,21,apr,237,1,-1,0,unknown,no
27,technician,single,unknown,no,8351,yes,no,cellular,22,nov,849,1,-1,0,unknown,no
25,admin.,single,secondary,no,281,no,yes,telephone,12,jul,104,4,-1,0,unknown,no
38,entrepreneur,divorced,secondary,no,376,yes,no,cellular,9,nov,224,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,3336,no,yes,cellular,31,jul,802,1,-1,1,unknown,no
50,management,married,tertiary,no,756,yes,no,cellular,18,aug,140,2,89,1,failure,no
38,technician,divorced,tertiary,no,57,yes,no,cellular,14,may,86,1,348,3,failure,no
39,blue-collar,married,secondary,no,108,yes,no,unknown,4,may,218,2,-1,0,unknown,no
33,technician,married,tertiary,no,477,yes,no,cellular,12,aug,81,4,-1,0,unknown,no
42,services,single,tertiary,no,391,yes,no,cellular,13,feb,377,2,263,1,other,yes
33,services,married,secondary,no,548,yes,no,cellular,19,may,173,4,-1,0,unknown,no
43,management,divorced,tertiary,no,3074,no,no,cellular,25,aug,134,3,-1,0,unknown,yes
41,blue-collar,married,secondary,no,155,yes,no,unknown,22,may,617,1,-1,0,unknown,no
67,blue-collar,married,primary,no,1957,no,no,telephone,25,jul,648,3,-1,0,unknown,yes
28,student,single,secondary,no,366,yes,no,unknown,31,may,211,7,-1,2,unknown,yes
42,entrepreneur,married,unknown,no,324,yes,no,unknown,9,may,119,7,-1,0,unknown,no
26,blue-collar,married,tertiary,no,1112,yes,no,cellular,6,dec,1104,3,-1,0,unknown,yes
58,self-employed,married,tertiary,no,130,no,no,cellular,3,feb,324,1,-1,0,unknown,yes
31,admin.,single,tertiary,yes,216,yes,yes,unknown,8,jul,109,1,-1,0,unknown,no
46,services,married,secondary,yes,267,no,yes,cellular,25,jul,2181,3,-1,0,unknown,no
52,technician,single,tertiary,no,5213,no,no,telephone,18,aug,57,1,-1,0,unknown,no
42,services,divorced,secondary,no,153,no,no,cellular,8,jul,359,3,-1,0,unknown,no
52,admin.,divorced,secondary,no,455,yes,yes,cellular,7,jul,908,3,-1,0,unknown,yes
36,management,married,tertiary,no,13677,no,no,cellular,15,aug,329,2,-1,0,unknown,yes
38,blue-collar,single,secondary,no,420,yes,no,unknown,6,may,334,2,-1,0,unknown,no
33,management,single,tertiary,no,1343,yes,no,cellular,29,aug,254,2,-1,0,unknown,no
54,management,married,tertiary,yes,314,yes,no,cellular,9,jan,80,3,-1,3,unknown,no
44,admin.,single,secondary,no,-72,yes,no,cellular,20,feb,313,1,-1,0,unknown,no
43,management,single,tertiary,no,457,yes,no,cellular,30,aug,128,2,-1,0,unknown,no
41,services,married,secondary,no,815,yes,no,telephone,20,jul,91,6,-1,0,unknown,no
49,technician,married,tertiary,no,365,no,no,cellular,23,nov,63,6,-1,0,unknown,no
28,technician,single,secondary,no,85,yes,no,telephone,30,feb,195,6,126,3,failure,no
59,retired,married,secondary,no,-149,no,no,cellular,5,sep,115,3,-1,0,unknown,no
36,technician,single,primary,no,1038,yes,no,cellular,11,jan,78,2,234,1,failure,no
74,retired,married,primary,no,5053,no,no,telephone,12,sep,315,4,-1,0,unknown,no
52,technician,married,unknown,no,449,yes,no,unknown,7,aug,79,4,-1,0,unknown,no
48,blue-collar,divorced,secondary,no,580,yes,no,unknown,7,jun,1568,1,-1,0,unknown,yes
48,technician,married,tertiary,no,-73,yes,yes,unknown,4,feb,377,3,0,0,unknown,no
56,management,divorced,secondary,no,22364,no,no,cellular,18,nov,196,4,-1,0,unknown,no
54,technician,married,secondary,no,972,no,no,telephone,30,oct,70,3,129,7,success,no
33,technician,single,tertiary,no,353,no,no,cellular,9,aug,66,26,-1,0,unknown,no
33,technician,single,tertiary,no,473,no,no,cellular,18,aug,177,4,-1,0,unknown,no
43,management,single,tertiary,no,56,yes,no,cellular,8,jul,238,5,-1,0,unknown,no
43,blue-collar,married,primary,no,3,yes,no,unknown,25,jun,107,4,-1,0,unknown,yes
33,technician,single,tertiary,no,4728,no,no,cellular,12,feb,387,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,3992,yes,no,unknown,16,may,188,1,-1,0,unknown,no
32,blue-collar,married,primary,no,1453,yes,no,unknown,26,may,170,15,-1,0,unknown,no
54,technician,married,tertiary,no,2181,no,no,cellular,20,oct,373,2,179,11,success,yes
58,technician,divorced,tertiary,no,20,yes,no,cellular,6,feb,97,2,279,6,other,no
41,services,divorced,secondary,no,276,yes,yes,cellular,27,may,52,11,-1,0,unknown,no
40,blue-collar,married,secondary,no,523,yes,yes,cellular,17,jul,782,4,-1,0,unknown,no
60,technician,married,tertiary,no,448,no,no,cellular,28,feb,72,1,-1,0,unknown,no
45,management,divorced,tertiary,no,6614,no,no,cellular,26,aug,429,2,92,3,success,yes
47,retired,married,secondary,no,1030,yes,no,cellular,12,jun,286,2,-1,0,unknown,no
57,retired,divorced,secondary,no,1221,no,no,cellular,2,aug,126,3,-1,0,unknown,no
45,entrepreneur,divorced,tertiary,no,165,yes,yes,unknown,20,nov,266,2,-1,0,unknown,no
38,technician,married,primary,no,3458,no,no,cellular,13,aug,190,1,-1,0,unknown,no
30,management,single,tertiary,no,550,no,no,cellular,3,feb,215,1,-1,0,unknown,yes
58,unknown,married,primary,no,719,yes,no,telephone,11,aug,29,1,-1,0,unknown,no
39,services,married,secondary,no,143,no,no,cellular,29,oct,103,1,-1,0,unknown,no
30,unemployed,single,secondary,no,969,yes,no,cellular,5,feb,325,4,186,3,other,yes
47,technician,divorced,secondary,no,942,no,no,cellular,16,aug,67,1,-1,0,unknown,no
32,admin.,single,secondary,no,3462,no,no,cellular,7,mar,269,3,-1,0,unknown,yes
21,student,single,secondary,no,410,yes,no,cellular,14,may,621,2,340,10,success,no
45,housemaid,single,secondary,yes,-124,no,no,unknown,8,jun,22,2,-1,0,unknown,no
31,management,married,tertiary,no,2503,no,no,cellular,27,mar,391,1,182,1,success,yes
27,student,single,secondary,no,651,no,no,cellular,13,jan,312,3,-1,1,success,yes
33,management,divorced,tertiary,no,1929,yes,no,cellular,13,nov,130,1,240,3,failure,no
57,management,married,tertiary,no,1158,no,no,cellular,7,feb,604,1,-1,0,unknown,yes
56,unemployed,married,unknown,no,-7,yes,no,telephone,12,may,212,2,111,2,failure,no
52,management,married,tertiary,no,6392,no,no,cellular,12,aug,413,6,-1,0,unknown,no
55,technician,single,primary,no,525,no,no,cellular,17,aug,73,5,-1,0,unknown,no
44,blue-collar,married,primary,yes,-111,no,no,telephone,25,jul,224,3,-1,0,unknown,no
34,blue-collar,married,primary,no,364,yes,no,cellular,15,aug,149,4,-1,0,unknown,no
60,technician,married,primary,no,1027,no,no,cellular,18,sep,134,1,191,1,success,yes
44,blue-collar,married,unknown,no,45,yes,no,unknown,24,may,402,7,-1,0,unknown,no
43,blue-collar,married,primary,no,866,yes,no,telephone,27,jul,1029,4,-1,0,unknown,no
39,technician,single,tertiary,no,62,no,no,cellular,30,apr,564,1,-1,0,unknown,no
59,retired,divorced,secondary,no,2054,yes,no,unknown,4,jun,212,1,-1,0,unknown,no
72,retired,married,primary,no,8642,no,no,telephone,13,mar,650,1,-1,0,unknown,yes
36,self-employed,single,secondary,no,229,yes,no,cellular,7,may,201,2,-1,0,unknown,no
38,blue-collar,married,primary,no,413,no,no,unknown,12,may,447,3,-1,0,unknown,no
31,entrepreneur,married,secondary,no,256,yes,no,cellular,19,apr,404,1,133,0,unknown,no
32,services,married,secondary,no,185,yes,no,unknown,14,jun,772,6,-1,0,unknown,no
26,technician,single,secondary,no,726,no,no,cellular,27,aug,560,4,172,7,success,yes
25,blue-collar,single,unknown,no,2751,no,no,telephone,7,jul,193,2,-1,0,unknown,no
35,management,married,tertiary,no,-352,yes,no,cellular,29,may,230,3,-1,0,unknown,no
38,technician,married,secondary,no,72,yes,yes,unknown,18,jun,674,1,-1,0,unknown,no
58,technician,married,secondary,no,487,yes,no,telephone,26,aug,150,6,-1,0,unknown,no
40,admin.,divorced,secondary,no,134,no,no,unknown,23,may,550,2,-1,0,unknown,no
49,technician,married,secondary,yes,365,yes,no,unknown,11,may,281,4,-1,0,unknown,no
53,management,married,primary,no,8151,no,yes,telephone,16,jun,296,3,-1,0,unknown,no
29,management,single,tertiary,no,933,yes,no,cellular,28,dec,303,2,259,3,success,yes
53,retired,married,primary,no,1892,no,yes,cellular,5,feb,306,4,181,3,failure,no
45,management,single,tertiary,no,414,yes,yes,cellular,10,jan,159,2,347,2,failure,no
28,services,married,primary,no,47,yes,no,cellular,7,nov,184,2,350,3,other,no
32,blue-collar,married,secondary,no,313,yes,yes,unknown,27,may,184,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,1512,yes,yes,unknown,11,jun,73,3,-1,0,unknown,no
53,entrepreneur,divorced,secondary,yes,36,yes,yes,cellular,18,jun,1360,3,-1,0,unknown,yes
59,retired,married,tertiary,no,2087,no,no,telephone,17,mar,302,1,192,1,failure,yes
38,housemaid,married,secondary,no,681,yes,no,cellular,17,nov,68,3,-1,0,unknown,no
60,unemployed,divorced,secondary,no,2126,yes,no,cellular,1,feb,104,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,54,yes,no,cellular,8,nov,377,1,354,3,failure,no
30,services,married,secondary,no,-432,yes,no,cellular,15,apr,1010,1,-1,0,unknown,yes
41,blue-collar,married,primary,yes,586,no,no,unknown,7,aug,449,3,-1,0,unknown,no
27,student,single,secondary,yes,-72,yes,no,unknown,9,may,580,1,-1,0,unknown,yes
30,management,married,tertiary,no,8054,no,no,cellular,29,apr,272,1,173,1,success,no
50,management,single,tertiary,no,10258,no,no,cellular,19,jan,153,2,-1,0,unknown,no
58,technician,married,primary,no,2416,no,no,cellular,4,aug,304,4,-1,0,unknown,yes
42,admin.,married,tertiary,no,602,no,no,cellular,27,aug,247,7,-1,0,unknown,yes
43,blue-collar,divorced,secondary,no,18,yes,no,unknown,18,jun,250,1,-1,0,unknown,no
34,technician,single,tertiary,no,889,no,no,cellular,30,jan,286,1,261,1,success,no
47,management,single,tertiary,no,762,no,no,cellular,28,apr,193,1,-1,0,unknown,no
39,admin.,single,secondary,no,642,yes,no,unknown,11,may,570,2,-1,0,unknown,no
21,blue-collar,single,primary,no,-19,no,no,cellular,13,jun,285,1,-1,0,unknown,no
27,technician,single,secondary,no,768,yes,no,cellular,17,nov,189,1,174,3,failure,no
55,admin.,divorced,secondary,no,7,yes,no,cellular,3,feb,464,1,-1,0,unknown,no
50,blue-collar,married,primary,no,1780,yes,no,cellular,17,jul,464,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,90,yes,no,cellular,20,apr,98,4,-1,0,unknown,no
41,self-employed,married,secondary,no,1157,no,no,telephone,3,sep,559,1,0,0,unknown,yes
44,services,single,primary,no,592,yes,no,cellular,30,jul,131,12,-1,0,unknown,no
29,technician,single,secondary,no,3525,yes,no,cellular,2,feb,542,1,134,3,failure,no
32,technician,single,unknown,no,237,no,no,telephone,19,aug,399,25,-1,0,unknown,no
22,blue-collar,single,primary,no,3651,yes,no,cellular,19,apr,287,2,-1,0,unknown,yes
63,retired,divorced,tertiary,no,-68,yes,no,cellular,8,sep,422,2,158,2,success,yes
36,admin.,single,unknown,no,6818,no,no,unknown,19,jun,164,1,-1,0,unknown,no
38,technician,single,secondary,no,284,yes,no,unknown,10,may,284,2,-1,0,unknown,no
23,management,single,tertiary,no,712,yes,no,cellular,7,may,678,2,347,2,failure,no
50,blue-collar,married,primary,no,206,yes,no,telephone,11,sep,162,5,-1,1,unknown,no
42,management,married,tertiary,no,2160,yes,no,unknown,2,jun,204,3,-1,0,unknown,no
28,services,divorced,secondary,no,-29,yes,no,unknown,12,jun,149,2,-1,0,unknown,no
25,student,single,tertiary,no,442,no,no,cellular,28,apr,99,2,-1,0,unknown,no
40,admin.,divorced,secondary,no,70,yes,no,cellular,14,aug,325,1,-1,0,unknown,no
53,housemaid,married,secondary,no,1385,no,no,unknown,18,jun,154,1,-1,0,unknown,no
37,management,single,tertiary,no,261,yes,no,cellular,18,may,371,2,-1,0,unknown,no
48,entrepreneur,single,secondary,yes,-225,no,no,unknown,21,jun,23,5,-1,0,unknown,no
50,management,married,tertiary,no,287,no,yes,cellular,21,aug,111,2,-1,0,unknown,no
21,student,single,unknown,no,2739,no,no,cellular,27,oct,14,1,-1,0,unknown,no
52,technician,single,unknown,no,540,yes,no,unknown,20,jun,1138,3,-1,0,unknown,yes
38,services,divorced,secondary,no,1464,yes,no,cellular,8,dec,400,1,182,1,failure,no
23,blue-collar,single,secondary,no,2012,yes,no,unknown,4,may,413,3,342,10,failure,no
27,technician,married,tertiary,no,9415,no,no,cellular,16,nov,502,4,126,3,failure,no
22,admin.,single,secondary,no,1764,yes,no,cellular,11,may,134,1,353,2,failure,yes
44,self-employed,single,primary,no,744,no,no,cellular,20,oct,176,1,176,2,failure,no
41,management,married,tertiary,no,230,yes,no,unknown,5,may,699,3,-1,0,unknown,no
33,services,married,secondary,no,182,yes,no,cellular,19,jul,102,4,-1,0,unknown,no
31,admin.,married,secondary,no,1761,yes,no,cellular,7,may,99,3,350,2,failure,no
38,technician,divorced,unknown,no,477,yes,no,unknown,12,may,136,4,-1,0,unknown,no
38,technician,divorced,primary,no,2576,no,no,cellular,19,nov,97,2,179,2,other,no
33,technician,single,tertiary,no,401,no,no,cellular,14,aug,217,4,-1,0,unknown,no
56,technician,divorced,secondary,no,1928,yes,no,telephone,12,may,79,6,349,2,failure,no
43,retired,married,unknown,no,695,yes,no,unknown,8,jun,910,1,-1,0,unknown,no
31,services,single,secondary,no,841,yes,no,cellular,21,jul,91,12,-1,0,unknown,no
40,services,married,secondary,no,375,yes,yes,cellular,21,jul,126,2,-1,0,unknown,no
31,admin.,single,secondary,no,1878,no,no,unknown,4,jun,161,3,-1,0,unknown,no
24,services,single,secondary,no,238,yes,no,cellular,4,may,280,2,-1,0,unknown,no
58,housemaid,married,primary,no,4790,no,no,unknown,14,jun,337,3,-1,0,unknown,no
48,management,single,tertiary,yes,-163,yes,no,cellular,27,may,153,2,-1,0,unknown,no
30,services,single,secondary,no,103,yes,no,cellular,10,may,489,2,-1,3,failure,no
44,services,single,secondary,no,967,no,no,cellular,15,may,92,3,-1,0,unknown,no
60,unemployed,divorced,primary,no,229,yes,no,unknown,9,jun,23,4,0,0,unknown,no
57,management,single,tertiary,no,2086,no,no,cellular,4,aug,323,7,-1,0,unknown,no
26,services,single,secondary,no,1704,no,no,cellular,14,may,1282,2,-1,0,unknown,yes
26,management,single,tertiary,no,538,yes,no,unknown,27,may,139,2,-1,0,unknown,no
42,entrepreneur,married,primary,no,588,yes,no,cellular,11,may,158,2,350,7,failure,no
30,services,single,secondary,no,526,no,no,unknown,17,jun,769,3,-1,0,unknown,no
60,retired,divorced,unknown,no,1964,no,no,unknown,14,may,223,3,-1,0,unknown,no
21,student,single,secondary,no,54,no,no,cellular,8,oct,157,1,95,3,success,yes
42,entrepreneur,married,secondary,no,2289,no,yes,unknown,8,jul,549,1,-1,0,unknown,no
37,technician,single,secondary,no,7259,yes,no,cellular,26,may,203,3,-1,0,unknown,no
55,entrepreneur,married,unknown,no,125,yes,no,cellular,22,apr,467,2,-1,4,failure,no
58,self-employed,divorced,primary,no,4517,yes,no,cellular,29,aug,69,2,-1,0,unknown,no
46,entrepreneur,divorced,secondary,no,233,yes,no,cellular,7,apr,676,2,348,1,failure,no
56,management,married,tertiary,no,418,no,no,cellular,15,aug,98,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,617,yes,no,unknown,14,may,234,2,-1,0,unknown,no
48,technician,married,secondary,no,13423,no,no,cellular,21,nov,60,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,13,yes,no,cellular,29,feb,418,1,-1,0,unknown,no
44,technician,divorced,secondary,no,274,yes,yes,cellular,20,nov,56,1,169,3,failure,no
45,self-employed,single,tertiary,no,1289,no,no,cellular,19,oct,85,2,88,1,success,no
47,housemaid,married,primary,no,1930,no,yes,unknown,14,oct,326,4,-1,0,unknown,no
24,admin.,single,secondary,no,-117,yes,yes,unknown,26,may,309,1,-1,0,unknown,no
47,technician,married,tertiary,no,1059,no,no,cellular,29,jan,171,5,35,3,failure,no
60,retired,divorced,tertiary,no,1590,no,no,cellular,27,jan,138,1,-1,0,unknown,no
26,services,single,secondary,no,766,yes,no,unknown,25,may,86,2,-1,0,unknown,no
46,management,divorced,tertiary,yes,1504,no,no,cellular,18,sep,79,6,206,1,other,no
42,blue-collar,single,secondary,no,5125,no,no,cellular,8,aug,597,3,-1,0,unknown,yes
54,self-employed,married,primary,no,1615,no,no,cellular,15,aug,199,2,-1,0,unknown,no
38,services,married,secondary,no,-115,yes,no,cellular,13,aug,104,2,334,2,unknown,no
58,unemployed,married,primary,no,2296,no,no,cellular,3,feb,562,4,-1,0,unknown,no
24,technician,single,secondary,no,556,yes,no,cellular,11,jul,153,25,-1,0,unknown,yes
23,blue-collar,single,secondary,no,476,yes,no,cellular,7,apr,141,2,350,3,failure,no
32,services,single,secondary,no,19,yes,no,cellular,9,jul,220,2,-1,0,unknown,no
28,technician,single,tertiary,no,706,no,no,cellular,29,sep,131,1,-1,0,unknown,no
